"AIQ","HCI","SD","BF","EL","AGNT+AGNTconf"
51.0,1.3,20.2,BF,5,1.0,6000,MC_AIXI,100,16,4,0.85,0.9
45.3,1.2,18.6,BF,5,1.0,6000,MC_AIXI,100,32,3,0.05,1.0
51.8,1.3,21.3,BF,5,1.0,6000,MC_AIXI,100,8,3,0.9,0.6
49.8,1.2,19.3,BF,5,1.0,6000,MC_AIXI,50,16,2,0.95,0.9
52.1,1.3,20.8,BF,5,1.0,6000,MC_AIXI,50,8,3,0.85,0.3
40.7,0.5,25.0,BF,5,1.0,6000,Q_l,0.0,0.0,0.5,0.005,0.95
45.1,0.5,24.1,BF,5,1.0,6000,Q_l,0.0,0.0,0.5,0.01,0.9
47.7,0.4,22.5,BF,5,1.0,6000,Q_l,0.0,0.0,0.5,0.02,0.8
47.7,0.4,21.7,BF,5,1.0,6000,Q_l,0.0,0.0,0.5,0.03,0.7
46.7,0.4,21.2,BF,5,1.0,6000,Q_l,0.0,0.0,0.5,0.04,0.6
41.9,0.5,25.2,BF,5,1.0,6000,Q_l,0.0,0.5,0.5,0.005,0.95
47.2,0.5,25.1,BF,5,1.0,6000,Q_l,0.0,0.5,0.5,0.01,0.9
50.2,0.5,23.1,BF,5,1.0,6000,Q_l,0.0,0.5,0.5,0.02,0.8
49.5,0.4,21.3,BF,5,1.0,6000,Q_l,0.0,0.5,0.5,0.03,0.6
48.5,0.4,20.8,BF,5,1.0,6000,Q_l,0.0,0.5,0.5,0.04,0.6
43.0,0.5,23.9,BF,5,1.0,7000,Freq,0.03
43.5,0.5,23.1,BF,5,1.0,7000,Freq,0.05
44.1,0.5,23.2,BF,5,1.0,7000,Freq,0.07
44.2,0.4,22.9,BF,5,1.0,7000,Freq,0.09
44.0,0.4,22.2,BF,5,1.0,7000,Freq,0.11
52.0,0.4,22.6,BF,5,1.0,7000,H_l,0.0,0.0,0.95,0.04,0.7
53.0,0.5,23.7,BF,5,1.0,7000,H_l,0.0,0.0,0.99,0.02,0.7
53.1,0.5,23.2,BF,5,1.0,7000,H_l,0.0,0.0,0.99,0.04,0.6
50.5,0.5,25.7,BF,5,1.0,7000,H_l,0.0,0.0,0.995,0.005,0.9
52.7,0.5,24.5,BF,5,1.0,7000,H_l,0.0,0.0,0.995,0.01,0.8
51.4,1.3,20.4,BF,5,1.0,7000,MC_AIXI,100,16,4,0.85,0.9
45.8,1.2,18.8,BF,5,1.0,7000,MC_AIXI,100,32,3,0.05,1.0
52.3,1.3,21.5,BF,5,1.0,7000,MC_AIXI,100,8,3,0.9,0.6
50.0,1.2,19.3,BF,5,1.0,7000,MC_AIXI,50,16,2,0.95,0.9
52.4,1.3,21.0,BF,5,1.0,7000,MC_AIXI,50,8,3,0.85,0.3
41.2,0.5,25.2,BF,5,1.0,7000,Q_l,0.0,0.0,0.5,0.005,0.95
45.7,0.5,24.2,BF,5,1.0,7000,Q_l,0.0,0.0,0.5,0.01,0.9
48.1,0.4,22.5,BF,5,1.0,7000,Q_l,0.0,0.0,0.5,0.02,0.8
47.9,0.4,21.7,BF,5,1.0,7000,Q_l,0.0,0.0,0.5,0.03,0.7
46.9,0.4,21.2,BF,5,1.0,7000,Q_l,0.0,0.0,0.5,0.04,0.6
42.3,0.5,25.4,BF,5,1.0,7000,Q_l,0.0,0.5,0.5,0.005,0.95
47.7,0.5,25.1,BF,5,1.0,7000,Q_l,0.0,0.5,0.5,0.01,0.9
50.5,0.5,23.1,BF,5,1.0,7000,Q_l,0.0,0.5,0.5,0.02,0.8
49.7,0.4,21.3,BF,5,1.0,7000,Q_l,0.0,0.5,0.5,0.03,0.6
48.7,0.4,20.8,BF,5,1.0,7000,Q_l,0.0,0.5,0.5,0.04,0.6
43.1,0.5,24.0,BF,5,1.0,8000,Freq,0.03
43.7,0.5,23.1,BF,5,1.0,8000,Freq,0.05
44.3,0.5,23.2,BF,5,1.0,8000,Freq,0.07
44.4,0.5,23.0,BF,5,1.0,8000,Freq,0.09
44.1,0.4,22.3,BF,5,1.0,8000,Freq,0.11
52.1,0.4,22.6,BF,5,1.0,8000,H_l,0.0,0.0,0.95,0.04,0.7
53.2,0.5,23.7,BF,5,1.0,8000,H_l,0.0,0.0,0.99,0.02,0.7
53.2,0.5,23.2,BF,5,1.0,8000,H_l,0.0,0.0,0.99,0.04,0.6
50.9,0.5,25.8,BF,5,1.0,8000,H_l,0.0,0.0,0.995,0.005,0.9
53.1,0.5,24.6,BF,5,1.0,8000,H_l,0.0,0.0,0.995,0.01,0.8
51.8,1.3,20.5,BF,5,1.0,8000,MC_AIXI,100,16,4,0.85,0.9
46.1,1.2,19.0,BF,5,1.0,8000,MC_AIXI,100,32,3,0.05,1.0
52.6,1.3,21.7,BF,5,1.0,8000,MC_AIXI,100,8,3,0.9,0.6
50.2,1.2,19.3,BF,5,1.0,8000,MC_AIXI,50,16,2,0.95,0.9
52.6,1.3,21.2,BF,5,1.0,8000,MC_AIXI,50,8,3,0.85,0.3
41.6,0.5,25.3,BF,5,1.0,8000,Q_l,0.0,0.0,0.5,0.005,0.95
46.2,0.5,24.3,BF,5,1.0,8000,Q_l,0.0,0.0,0.5,0.01,0.9
48.4,0.4,22.4,BF,5,1.0,8000,Q_l,0.0,0.0,0.5,0.02,0.8
48.1,0.4,21.7,BF,5,1.0,8000,Q_l,0.0,0.0,0.5,0.03,0.7
47.0,0.4,21.2,BF,5,1.0,8000,Q_l,0.0,0.0,0.5,0.04,0.6
42.6,0.5,25.5,BF,5,1.0,8000,Q_l,0.0,0.5,0.5,0.005,0.95
48.2,0.5,25.2,BF,5,1.0,8000,Q_l,0.0,0.5,0.5,0.01,0.9
50.8,0.5,23.1,BF,5,1.0,8000,Q_l,0.0,0.5,0.5,0.02,0.8
49.9,0.4,21.3,BF,5,1.0,8000,Q_l,0.0,0.5,0.5,0.03,0.6
48.8,0.4,20.8,BF,5,1.0,8000,Q_l,0.0,0.5,0.5,0.04,0.6
43.2,0.5,24.0,BF,5,1.0,9000,Freq,0.03
43.8,0.5,23.2,BF,5,1.0,9000,Freq,0.05
44.4,0.5,23.3,BF,5,1.0,9000,Freq,0.07
44.5,0.5,23.0,BF,5,1.0,9000,Freq,0.09
44.3,0.4,22.3,BF,5,1.0,9000,Freq,0.11
52.1,0.4,22.5,BF,5,1.0,9000,H_l,0.0,0.0,0.95,0.04,0.7
53.3,0.5,23.8,BF,5,1.0,9000,H_l,0.0,0.0,0.99,0.02,0.7
53.3,0.5,23.2,BF,5,1.0,9000,H_l,0.0,0.0,0.99,0.04,0.6
51.3,0.5,25.8,BF,5,1.0,9000,H_l,0.0,0.0,0.995,0.005,0.9
53.4,0.5,24.6,BF,5,1.0,9000,H_l,0.0,0.0,0.995,0.01,0.8
52.0,1.3,20.7,BF,5,1.0,9000,MC_AIXI,100,16,4,0.85,0.9
46.3,1.2,19.1,BF,5,1.0,9000,MC_AIXI,100,32,3,0.05,1.0
52.9,1.4,21.8,BF,5,1.0,9000,MC_AIXI,100,8,3,0.9,0.6
50.4,1.2,19.2,BF,5,1.0,9000,MC_AIXI,50,16,2,0.95,0.9
52.9,1.3,21.3,BF,5,1.0,9000,MC_AIXI,50,8,3,0.85,0.3
41.9,0.5,25.4,BF,5,1.0,9000,Q_l,0.0,0.0,0.5,0.005,0.95
46.6,0.5,24.3,BF,5,1.0,9000,Q_l,0.0,0.0,0.5,0.01,0.9
48.6,0.4,22.4,BF,5,1.0,9000,Q_l,0.0,0.0,0.5,0.02,0.8
48.3,0.4,21.7,BF,5,1.0,9000,Q_l,0.0,0.0,0.5,0.03,0.7
47.1,0.4,21.2,BF,5,1.0,9000,Q_l,0.0,0.0,0.5,0.04,0.6
42.8,0.5,25.6,BF,5,1.0,9000,Q_l,0.0,0.5,0.5,0.005,0.95
48.5,0.5,25.2,BF,5,1.0,9000,Q_l,0.0,0.5,0.5,0.01,0.9
51.0,0.5,23.1,BF,5,1.0,9000,Q_l,0.0,0.5,0.5,0.02,0.8
50.0,0.4,21.3,BF,5,1.0,9000,Q_l,0.0,0.5,0.5,0.03,0.6
48.8,0.4,20.9,BF,5,1.0,9000,Q_l,0.0,0.5,0.5,0.04,0.6
43.3,0.5,24.0,BF,5,1.0,10000,Freq,0.03
43.9,0.5,23.2,BF,5,1.0,10000,Freq,0.05
44.5,0.5,23.3,BF,5,1.0,10000,Freq,0.07
44.6,0.5,23.1,BF,5,1.0,10000,Freq,0.09
44.4,0.4,22.4,BF,5,1.0,10000,Freq,0.11
52.2,0.4,22.5,BF,5,1.0,10000,H_l,0.0,0.0,0.95,0.04,0.7
53.4,0.5,23.8,BF,5,1.0,10000,H_l,0.0,0.0,0.99,0.02,0.7
53.3,0.5,23.3,BF,5,1.0,10000,H_l,0.0,0.0,0.99,0.04,0.6
51.6,0.5,25.9,BF,5,1.0,10000,H_l,0.0,0.0,0.995,0.005,0.9
53.6,0.5,24.6,BF,5,1.0,10000,H_l,0.0,0.0,0.995,0.01,0.8
52.2,1.3,20.8,BF,5,1.0,10000,MC_AIXI,100,16,4,0.85,0.9
46.5,1.2,19.2,BF,5,1.0,10000,MC_AIXI,100,32,3,0.05,1.0
53.1,1.4,22.0,BF,5,1.0,10000,MC_AIXI,100,8,3,0.9,0.6
50.5,1.2,19.2,BF,5,1.0,10000,MC_AIXI,50,16,2,0.95,0.9
53.0,1.3,21.3,BF,5,1.0,10000,MC_AIXI,50,8,3,0.85,0.3
42.2,0.5,25.6,BF,5,1.0,10000,Q_l,0.0,0.0,0.5,0.005,0.95
46.9,0.5,24.4,BF,5,1.0,10000,Q_l,0.0,0.0,0.5,0.01,0.9
48.8,0.4,22.4,BF,5,1.0,10000,Q_l,0.0,0.0,0.5,0.02,0.8
48.4,0.4,21.7,BF,5,1.0,10000,Q_l,0.0,0.0,0.5,0.03,0.7
47.1,0.4,21.2,BF,5,1.0,10000,Q_l,0.0,0.0,0.5,0.04,0.6
43.0,0.5,25.6,BF,5,1.0,10000,Q_l,0.0,0.5,0.5,0.005,0.95
48.8,0.5,25.3,BF,5,1.0,10000,Q_l,0.0,0.5,0.5,0.01,0.9
51.2,0.5,23.0,BF,5,1.0,10000,Q_l,0.0,0.5,0.5,0.02,0.8
50.1,0.4,21.3,BF,5,1.0,10000,Q_l,0.0,0.5,0.5,0.03,0.6
48.9,0.4,20.9,BF,5,1.0,10000,Q_l,0.0,0.5,0.5,0.04,0.6
43.3,0.5,24.0,BF,5,1.0,11000,Freq,0.03
44.0,0.5,23.2,BF,5,1.0,11000,Freq,0.05
44.6,0.5,23.4,BF,5,1.0,11000,Freq,0.07
44.7,0.5,23.1,BF,5,1.0,11000,Freq,0.09
44.4,0.4,22.4,BF,5,1.0,11000,Freq,0.11
52.2,0.4,22.5,BF,5,1.0,11000,H_l,0.0,0.0,0.95,0.04,0.7
53.5,0.5,23.8,BF,5,1.0,11000,H_l,0.0,0.0,0.99,0.02,0.7
53.4,0.5,23.3,BF,5,1.0,11000,H_l,0.0,0.0,0.99,0.04,0.6
51.8,0.5,25.9,BF,5,1.0,11000,H_l,0.0,0.0,0.995,0.005,0.9
53.8,0.5,24.6,BF,5,1.0,11000,H_l,0.0,0.0,0.995,0.01,0.8
52.4,1.3,20.9,BF,5,1.0,11000,MC_AIXI,100,16,4,0.85,0.9
46.7,1.2,19.3,BF,5,1.0,11000,MC_AIXI,100,32,3,0.05,1.0
53.3,1.4,22.1,BF,5,1.0,11000,MC_AIXI,100,8,3,0.9,0.6
50.5,1.2,19.2,BF,5,1.0,11000,MC_AIXI,50,16,2,0.95,0.9
53.2,1.3,21.4,BF,5,1.0,11000,MC_AIXI,50,8,3,0.85,0.3
42.4,0.5,25.7,BF,5,1.0,11000,Q_l,0.0,0.0,0.5,0.005,0.95
47.2,0.5,24.5,BF,5,1.0,11000,Q_l,0.0,0.0,0.5,0.01,0.9
49.0,0.4,22.4,BF,5,1.0,11000,Q_l,0.0,0.0,0.5,0.02,0.8
48.5,0.4,21.7,BF,5,1.0,11000,Q_l,0.0,0.0,0.5,0.03,0.7
47.2,0.4,21.3,BF,5,1.0,11000,Q_l,0.0,0.0,0.5,0.04,0.6
43.2,0.5,25.7,BF,5,1.0,11000,Q_l,0.0,0.5,0.5,0.005,0.95
49.0,0.5,25.3,BF,5,1.0,11000,Q_l,0.0,0.5,0.5,0.01,0.9
51.3,0.5,23.0,BF,5,1.0,11000,Q_l,0.0,0.5,0.5,0.02,0.8
50.1,0.4,21.4,BF,5,1.0,11000,Q_l,0.0,0.5,0.5,0.03,0.6
