"AIQ","HCI","SD","BF","EL","AGNT+AGNTconf"
48.6,0.4,19.8,BF5,6000,Q_l,0.0,0.5,0.5,0.03,0.6
47.8,0.4,19.6,BF5,6000,Q_l,0.0,0.5,0.5,0.04,0.6
43.1,0.4,22.7,BF5,7000,Freq,0.03
43.6,0.4,22.2,BF5,7000,Freq,0.05
44.1,0.4,21.6,BF5,7000,Freq,0.07
43.9,0.4,21.0,BF5,7000,Freq,0.09
43.4,0.4,20.5,BF5,7000,Freq,0.11
51.3,0.4,20.7,BF5,7000,H_l,0.0,0.0,0.95,0.04,0.7
53.3,0.4,21.5,BF5,7000,H_l,0.0,0.0,0.99,0.02,0.7
52.3,0.4,21.1,BF5,7000,H_l,0.0,0.0,0.99,0.04,0.6
50.2,0.5,23.3,BF5,7000,H_l,0.0,0.0,0.995,0.005,0.9
52.1,0.4,22.9,BF5,7000,H_l,0.0,0.0,0.995,0.01,0.8
51.2,1.2,20.0,BF5,7000,MC_AIXI,100,16,4,0.85,0.9
45.3,1.2,19.6,BF5,7000,MC_AIXI,100,32,3,0.05,1.0
52.2,1.4,22.4,BF5,7000,MC_AIXI,100,8,3,0.9,0.6
49.9,1.2,18.8,BF5,7000,MC_AIXI,50,16,2,0.95,0.9
53.0,1.4,22.4,BF5,7000,MC_AIXI,50,8,3,0.85,0.3
42.3,0.5,23.5,BF5,7000,Q_l,0.0,0.0,0.5,0.005,0.95
46.5,0.4,22.4,BF5,7000,Q_l,0.0,0.0,0.5,0.01,0.9
48.1,0.4,21.1,BF5,7000,Q_l,0.0,0.0,0.5,0.02,0.8
47.4,0.4,20.0,BF5,7000,Q_l,0.0,0.0,0.5,0.03,0.7
46.0,0.4,19.6,BF5,7000,Q_l,0.0,0.0,0.5,0.04,0.6
43.8,0.5,24.1,BF5,7000,Q_l,0.0,0.5,0.5,0.005,0.95
48.0,0.4,22.8,BF5,7000,Q_l,0.0,0.5,0.5,0.01,0.9
49.5,0.4,21.8,BF5,7000,Q_l,0.0,0.5,0.5,0.02,0.8
48.8,0.4,19.8,BF5,7000,Q_l,0.0,0.5,0.5,0.03,0.6
48.0,0.4,19.5,BF5,7000,Q_l,0.0,0.5,0.5,0.04,0.6
43.4,0.4,22.7,BF5,8000,Freq,0.03
43.9,0.4,22.2,BF5,8000,Freq,0.05
44.4,0.4,21.6,BF5,8000,Freq,0.07
44.2,0.4,21.0,BF5,8000,Freq,0.09
43.7,0.4,20.5,BF5,8000,Freq,0.11
51.4,0.4,20.7,BF5,8000,H_l,0.0,0.0,0.95,0.04,0.7
53.5,0.4,21.5,BF5,8000,H_l,0.0,0.0,0.99,0.02,0.7
52.4,0.4,21.1,BF5,8000,H_l,0.0,0.0,0.99,0.04,0.6
50.7,0.5,23.2,BF5,8000,H_l,0.0,0.0,0.995,0.005,0.9
52.4,0.5,23.0,BF5,8000,H_l,0.0,0.0,0.995,0.01,0.8
51.5,1.2,20.2,BF5,8000,MC_AIXI,100,16,4,0.85,0.9
45.6,1.2,19.7,BF5,8000,MC_AIXI,100,32,3,0.05,1.0
52.6,1.4,22.6,BF5,8000,MC_AIXI,100,8,3,0.9,0.6
50.1,1.2,18.8,BF5,8000,MC_AIXI,50,16,2,0.95,0.9
53.3,1.4,22.5,BF5,8000,MC_AIXI,50,8,3,0.85,0.3
43.1,0.5,23.5,BF5,8000,Q_l,0.0,0.0,0.5,0.005,0.95
47.1,0.4,22.3,BF5,8000,Q_l,0.0,0.0,0.5,0.01,0.9
48.4,0.4,21.0,BF5,8000,Q_l,0.0,0.0,0.5,0.02,0.8
47.6,0.4,19.9,BF5,8000,Q_l,0.0,0.0,0.5,0.03,0.7
46.2,0.4,19.6,BF5,8000,Q_l,0.0,0.0,0.5,0.04,0.6
44.5,0.5,24.1,BF5,8000,Q_l,0.0,0.5,0.5,0.005,0.95
48.6,0.4,22.7,BF5,8000,Q_l,0.0,0.5,0.5,0.01,0.9
49.8,0.4,21.7,BF5,8000,Q_l,0.0,0.5,0.5,0.02,0.8
49.0,0.4,19.7,BF5,8000,Q_l,0.0,0.5,0.5,0.03,0.6
48.1,0.4,19.5,BF5,8000,Q_l,0.0,0.5,0.5,0.04,0.6
43.6,0.4,22.7,BF5,9000,Freq,0.03
44.1,0.4,22.2,BF5,9000,Freq,0.05
44.6,0.4,21.7,BF5,9000,Freq,0.07
44.4,0.4,21.0,BF5,9000,Freq,0.09
43.9,0.4,20.5,BF5,9000,Freq,0.11
51.5,0.4,20.7,BF5,9000,H_l,0.0,0.0,0.95,0.04,0.7
53.6,0.4,21.5,BF5,9000,H_l,0.0,0.0,0.99,0.02,0.7
52.5,0.4,21.0,BF5,9000,H_l,0.0,0.0,0.99,0.04,0.6
51.2,0.5,23.2,BF5,9000,H_l,0.0,0.0,0.995,0.005,0.9
52.7,0.5,23.0,BF5,9000,H_l,0.0,0.0,0.995,0.01,0.8
51.8,1.3,20.3,BF5,9000,MC_AIXI,100,16,4,0.85,0.9
45.8,1.2,19.8,BF5,9000,MC_AIXI,100,32,3,0.05,1.0
52.9,1.4,22.7,BF5,9000,MC_AIXI,100,8,3,0.9,0.6
50.2,1.2,18.9,BF5,9000,MC_AIXI,50,16,2,0.95,0.9
53.5,1.4,22.5,BF5,9000,MC_AIXI,50,8,3,0.85,0.3
43.8,0.5,23.4,BF5,9000,Q_l,0.0,0.0,0.5,0.005,0.95
47.7,0.4,22.2,BF5,9000,Q_l,0.0,0.0,0.5,0.01,0.9
48.7,0.4,21.0,BF5,9000,Q_l,0.0,0.0,0.5,0.02,0.8
47.8,0.4,19.9,BF5,9000,Q_l,0.0,0.0,0.5,0.03,0.7
46.3,0.4,19.6,BF5,9000,Q_l,0.0,0.0,0.5,0.04,0.6
45.1,0.5,24.1,BF5,9000,Q_l,0.0,0.5,0.5,0.005,0.95
49.1,0.4,22.6,BF5,9000,Q_l,0.0,0.5,0.5,0.01,0.9
50.1,0.4,21.6,BF5,9000,Q_l,0.0,0.5,0.5,0.02,0.8
49.1,0.4,19.7,BF5,9000,Q_l,0.0,0.5,0.5,0.03,0.6
48.3,0.4,19.5,BF5,9000,Q_l,0.0,0.5,0.5,0.04,0.6
43.8,0.4,22.6,BF5,10000,Freq,0.03
44.4,0.4,22.2,BF5,10000,Freq,0.05
44.8,0.4,21.7,BF5,10000,Freq,0.07
44.6,0.4,21.0,BF5,10000,Freq,0.09
44.0,0.4,20.5,BF5,10000,Freq,0.11
51.6,0.4,20.7,BF5,10000,H_l,0.0,0.0,0.95,0.04,0.7
53.7,0.4,21.5,BF5,10000,H_l,0.0,0.0,0.99,0.02,0.7
52.6,0.4,21.0,BF5,10000,H_l,0.0,0.0,0.99,0.04,0.6
51.5,0.5,23.2,BF5,10000,H_l,0.0,0.0,0.995,0.005,0.9
